election,label,dim,group,estimand,registered,reconciled,error,lo,hi,se_sampling,rmse_ident,total_se,bound_lo,bound_hi,bound_width,model_min,model_max,model_range,capped,m2_raw,cite
ge15,GE-15 (Nov 2022),age,40-49,turnout,459441,0.7503515295936641,0.015063926353006102,0.735287603240658,0.7654154559466703,0.0062191668753235,0.004515704804185361,0.007685676710717399,0.5145143772540979,0.9337695155634782,0.4192551383093803,0.7458985420535996,0.7507577093221893,0.004859167268589704,0.7507574610606456,0.7507574610606456,True
ge15,GE-15 (Nov 2022),age,50-59,turnout,382649,0.8021136898526117,0.01205269016498506,0.7900609996876266,0.8141663800175968,0.0056936168306652,0.0023231461316857455,0.006149331716829113,0.5545160185966773,0.9624041876497784,0.4078881690531011,0.796670564455902,0.8025992996632302,0.005928735207328173,0.8025989256849265,0.8025989256849265,True
ge15,GE-15 (Nov 2022),age,60-69,turnout,283387,0.8051444038183657,0.012311095679604681,0.7928333081387611,0.8174554994979704,0.0060062888490065,0.0018378266305268706,0.006281171265104429,0.4844788222466097,0.9621753997184064,0.47769657747179667,0.8048762966970316,0.8077688069846621,0.00289251028763049,0.8048762966970316,0.8048762966970316,True
ge15,GE-15 (Nov 2022),age,70+,turnout,199105,0.5798560433380416,0.027348307120917164,0.5525077362171245,0.6072043504589588,0.012798366396696,0.005558246833888258,0.013953217918835288,0.3692222696567138,0.8925391125285653,0.5233168428718515,0.5676840823058973,0.5787871277161932,0.011103045410295942,0.5787871277161932,0.5787871277161932,True
ge15,GE-15 (Nov 2022),age,18-29,BN,712706,0.1767509660307662,0.03693296983339971,0.13981799619736648,0.21368393586416592,0.0133098855288623,0.013338622872671057,0.01884335195581618,0.1088344983766097,0.2621585899375058,0.1533240915608961,0.1762311706309484,0.2346206211017693,0.05838945047082089,0.1762314147400424,0.1762314147400424,True
ge15,GE-15 (Nov 2022),age,30-39,BN,556274,0.2035345876930999,0.03867460867206291,0.164859979021037,0.2422091963651628,0.0134660664048394,0.014422712575301101,0.019731943200032097,0.0600477462545436,0.3783638998047725,0.31831615355022885,0.0668292578489595,0.2058609501942845,0.13903169234532498,0.2058609501942845,0.2058609501942845,True
ge15,GE-15 (Nov 2022),age,40-49,BN,459441,0.2092357349040348,0.0313609277894534,0.1778748071145814,0.2405966626934882,0.015239187786582,0.004876710306371923,0.01600047336196602,0.0495536967749939,0.4196556249877569,0.370101928212763,0.1822572185201099,0.2075714956345368,0.02531427711442691,0.2075714956345368,0.2075714956345368,True
ge15,GE-15 (Nov 2022),age,50-59,BN,382649,0.2540666341144261,0.028838796682362347,0.22522783743206376,0.2829054307967884,0.0145383234641139,0.0022647931485477676,0.014713671776715483,0.0539946530632511,0.4824133866807439,0.42841873361749283,0.2505618642472133,0.2578182108752128,0.00725634662799951,0.2531066899728508,0.2531066899728508,True
ge15,GE-15 (Nov 2022),age,60-69,BN,283387,0.3139227945702904,0.04051655450579733,0.27340624006449304,0.3544393490760877,0.0205497981544176,0.0022417518663916396,0.02067171148254966,0.0671696302229813,0.5496723561772417,0.48250272595426047,0.3159126042400625,0.32351394828322,0.0076013440431574875,0.31591275442034,0.31591275442034,True
ge15,GE-15 (Nov 2022),age,70+,BN,199105,0.2677133624343865,0.03962340378774103,0.22808995864664544,0.3073367662221275,0.0196782600398197,0.004631807539641279,0.020216022340684196,0.044931066522689,0.5202832676226112,0.4753522010999222,0.2282234285831659,0.2650592041078045,0.03683577552463857,0.2650592041078045,0.2650592041078045,True
ge15,GE-15 (Nov 2022),age,18-29,PH,712706,0.3030563876967491,0.053216542302187544,0.24983984539456155,0.3562729299989366,0.0189688840243696,0.01942612603428189,0.02715129709295283,0.2187998978540941,0.3845947697928739,0.1657948719387798,0.1213490693327476,0.3032079595021055,0.1818588901693579,0.3032079595021055,0.3032079595021055,False
ge15,GE-15 (Nov 2022),age,30-39,PH,556274,0.2614813419096756,0.05896100787187611,0.20252033403779948,0.3204423497815517,0.0201450528738537,0.02234082373644311,0.030082146873406178,0.1186429709100191,0.4666603148807962,0.3480173439707771,0.259139120721589,0.3552113449240308,0.09607222420244177,0.259139368275445,0.259139368275445,False
ge15,GE-15 (Nov 2022),age,40-49,PH,459441,0.3407358700235541,0.049973116119754676,0.2907627539037994,0.3907089861433088,0.0247915817850243,0.005953852833095221,0.025496487816201365,0.1459817473843213,0.5479114837378466,0.4019297363535253,0.3416742269860158,0.3458320149092767,0.0041577879232608805,0.3424139893158546,0.3424139893158546,True
ge15,GE-15 (Nov 2022),age,50-59,PH,382649,0.3744505805990093,0.04062309913212455,0.3338274814668848,0.41507367973113385,0.020589353866427,0.0023766627591118713,0.020726070985777834,0.1639047795760605,0.5955640809201121,0.4316593013440516,0.3729578480736247,0.3779024724507497,0.0049446243771250065,0.3761692777955558,0.3761692777955558,True
ge15,GE-15 (Nov 2022),age,60-69,PH,283387,0.3698008286600741,0.04373985103006906,0.326060977630005,0.41354067969014313,0.0221720960747957,0.0025324283146688086,0.02231625052554544,0.1388454657411949,0.599346476726173,0.4605010109849781,0.360630569233983,0.3726208856118913,0.011990316377908261,0.372620805706284,0.372620805706284,True
ge15,GE-15 (Nov 2022),age,70+,PH,199105,0.2477220845992007,0.03696838859401258,0.21075369600518812,0.2846904731932133,0.0176755040024673,0.006582539516798029,0.018861422752047236,0.0915195499861881,0.5171944451420105,0.4256748951558224,0.244263386728712,0.25618059050837,0.011917203779657992,0.2442644066819996,0.2442644066819996,True
ge15,GE-15 (Nov 2022),age,18-29,PN,712706,0.2557987880403279,0.04362951500084116,0.21216927303948674,0.2994283030411691,0.0149561197416346,0.016486969144769735,0.022259956633082226,0.1705934845504317,0.3371249856181932,0.16653150106776152,0.2554599729885927,0.3181282335013903,0.06266826051279761,0.2554599868820948,0.2554599868820948,True
