cluster,dim,group,estimand,registered,lo,hi
N.18 Sri Medan,age,30-39,BN,7054,0.09710802381627445,0.6981854267082507
N.18 Sri Medan,age,40-49,BN,5566,0.05641394178943586,0.6942148760330579
N.18 Sri Medan,age,50-59,BN,5071,0.06251232498521002,0.8278446065864721
N.18 Sri Medan,age,60-69,BN,3478,0.0097757331799885,0.9493962047153537
N.18 Sri Medan,age,70+,BN,2790,0.01935483870967742,0.8530465949820788
N.18 Sri Medan,age,18-29,PH,8698,0.01563577833984824,0.07484479190618533
N.18 Sri Medan,age,30-39,PH,7054,0.005670541536716756,0.11582081088743976
N.18 Sri Medan,age,40-49,PH,5566,0.0037729069349622707,0.11013295005389867
N.18 Sri Medan,age,50-59,PH,5071,0.0,0.14573062512324986
N.18 Sri Medan,age,60-69,PH,3478,0.0,0.17366302472685452
N.18 Sri Medan,age,70+,PH,2790,0.0,0.14946236559139786
N.18 Sri Medan,age,18-29,PN,8698,0.10289721775120718,0.3246723384686135
N.18 Sri Medan,age,30-39,PN,7054,0.041962007371703997,0.479018996314148
N.18 Sri Medan,age,40-49,PN,5566,0.03072224218469278,0.49658641753503413
N.18 Sri Medan,age,50-59,PN,5071,0.010648787221455335,0.5150857818970618
N.18 Sri Medan,age,60-69,PN,3478,0.0,0.43502012650948824
N.18 Sri Medan,age,70+,PN,2790,0.0,0.37777777777777777
N.19 Yong Peng,ethnicity,Malay,turnout,11248,0.29987553342816503,0.8801564722617354
N.19 Yong Peng,ethnicity,Chinese,turnout,19071,0.3520528551203398,0.7398143778511876
N.19 Yong Peng,ethnicity,Indian,turnout,2303,0.0,1.0
N.19 Yong Peng,ethnicity,Other,turnout,389,0.0,1.0
N.19 Yong Peng,ethnicity,Malay,BN,11248,0.1608285917496444,0.6860775248933144
N.19 Yong Peng,ethnicity,Chinese,BN,19071,0.06517749462534739,0.38146924649992137
N.19 Yong Peng,ethnicity,Indian,BN,2303,0.0,1.0
N.19 Yong Peng,ethnicity,Other,BN,389,0.0,1.0
N.19 Yong Peng,ethnicity,Malay,PH,11248,0.0,0.385224039829303
N.19 Yong Peng,ethnicity,Chinese,PH,19071,0.10571024067956583,0.3674164962508521
N.19 Yong Peng,ethnicity,Indian,PH,2303,0.0,0.8810247503256622
N.19 Yong Peng,ethnicity,Other,PH,389,0.0,0.974293059125964
N.19 Yong Peng,ethnicity,Malay,PN,11248,0.01333570412517781,0.14624822190611664
N.19 Yong Peng,ethnicity,Chinese,PN,19071,0.0,0.06963452362225368
N.19 Yong Peng,ethnicity,Indian,PN,2303,0.0,0.4146765089014329
N.19 Yong Peng,ethnicity,Other,PN,389,0.0,0.9845758354755784
N.19 Yong Peng,age,18-29,turnout,8201,0.36019997561273015,0.6590659675649311
N.19 Yong Peng,age,30-39,turnout,6882,0.2156349898285382,0.7653298459750073
N.19 Yong Peng,age,40-49,turnout,5771,0.15335297175532836,0.8580835210535436
N.19 Yong Peng,age,50-59,turnout,5141,0.36257537444077026,0.9048823186150554
N.19 Yong Peng,age,60-69,turnout,4039,0.33077494429314186,0.9650903689031939
N.19 Yong Peng,age,70+,turnout,2977,0.28014779979845483,0.8572388310379577
N.19 Yong Peng,age,18-29,BN,8201,0.18253871479087916,0.41275454212900864
N.19 Yong Peng,age,30-39,BN,6882,0.08049985469340308,0.4853240337111305
N.19 Yong Peng,age,40-49,BN,5771,0.03604228036735401,0.5985097903309652
N.19 Yong Peng,age,50-59,BN,5141,0.05018478895156584,0.5553394281268236
N.19 Yong Peng,age,60-69,BN,4039,0.055954444169348846,0.6494181728150532
N.19 Yong Peng,age,70+,BN,2977,0.05273765535774269,0.6032919046019483
N.19 Yong Peng,age,18-29,PH,8201,0.1020607243019144,0.26313864162906964
N.19 Yong Peng,age,30-39,PH,6882,0.05085730892182505,0.33754722464399883
N.19 Yong Peng,age,40-49,PH,5771,0.04141396638364235,0.4851845434066886
N.19 Yong Peng,age,50-59,PH,5141,0.06302275821824548,0.4767554950398755
N.19 Yong Peng,age,60-69,PH,4039,0.0460510027234464,0.5281010151027482
N.19 Yong Peng,age,70+,PH,2977,0.06617400067181727,0.502519314746389
N.19 Yong Peng,age,18-29,PN,8201,0.034386050481648577,0.10962077795390807
N.19 Yong Peng,age,30-39,PN,6882,0.015983725661145014,0.12656204591688464
N.19 Yong Peng,age,40-49,PN,5771,0.002425922717033443,0.14694160457459712
N.19 Yong Peng,age,50-59,PN,5141,0.0,0.10892822408091811
N.19 Yong Peng,age,60-69,PN,4039,0.0,0.10373854914582818
N.19 Yong Peng,age,70+,PN,2977,0.0,0.09808532079274437
N.20 Semarang,ethnicity,Malay,turnout,23728,0.6205327039784221,0.7320043830074174
N.20 Semarang,ethnicity,Chinese,turnout,3500,0.16857142857142857,0.8274285714285714
N.20 Semarang,ethnicity,Indian,turnout,210,0.0,1.0
N.20 Semarang,ethnicity,Other,turnout,282,0.0035460992907801418,1.0
N.20 Semarang,ethnicity,Malay,BN,23728,0.3554871881321645,0.4534726904922454
N.20 Semarang,ethnicity,Chinese,BN,3500,0.03542857142857143,0.6122857142857143
N.20 Semarang,ethnicity,Indian,BN,210,0.0,1.0
N.20 Semarang,ethnicity,Other,BN,282,0.0,1.0
N.20 Semarang,ethnicity,Malay,PH,23728,0.006616655428186109,0.05297538772757923
N.20 Semarang,ethnicity,Chinese,PH,3500,0.010857142857142857,0.29514285714285715
N.20 Semarang,ethnicity,Indian,PH,210,0.0,1.0
N.20 Semarang,ethnicity,Other,PH,282,0.0,0.9680851063829787
N.20 Semarang,ethnicity,Malay,PN,23728,0.1506237356709373,0.21754888739042483
N.20 Semarang,ethnicity,Chinese,PN,3500,0.0,0.3737142857142857
N.20 Semarang,ethnicity,Indian,PN,210,0.0,1.0
N.20 Semarang,ethnicity,Other,PN,282,0.0,1.0
N.20 Semarang,age,18-29,turnout,7411,0.5131561192821481,0.7870732694643098
N.20 Semarang,age,30-39,turnout,5912,0.2780784844384303,0.7867050067658998
N.20 Semarang,age,40-49,turnout,4830,0.35838509316770184,0.8786749482401657
N.20 Semarang,age,50-59,turnout,4363,0.31102452440980977,0.9896859958743983
N.20 Semarang,age,60-69,turnout,2948,0.2669606512890095,0.9921981004070556
N.20 Semarang,age,70+,turnout,2256,0.2296099290780142,0.9738475177304965
N.20 Semarang,age,18-29,BN,7411,0.23546080151126703,0.5141006611793281
N.20 Semarang,age,30-39,BN,5912,0.1158660351826793,0.6329499323410014
N.20 Semarang,age,40-49,BN,4830,0.06438923395445134,0.6799171842650104
N.20 Semarang,age,50-59,BN,4363,0.07151042860417144,0.8512491404996562
N.20 Semarang,age,60-69,BN,2948,0.04918588873812754,0.9168928086838535
N.20 Semarang,age,70+,BN,2256,0.03945035460992908,0.8599290780141844
N.20 Semarang,age,18-29,PH,7411,0.02172446363513696,0.06584806368911078
N.20 Semarang,age,30-39,PH,5912,0.007949932341001354,0.08575778078484439
N.20 Semarang,age,40-49,PH,4830,0.0,0.10993788819875776
N.20 Semarang,age,50-59,PH,4363,0.0,0.15448086179234471
N.20 Semarang,age,60-69,PH,2948,0.0,0.16723202170963364
N.20 Semarang,age,70+,PH,2256,0.0,0.13076241134751773
N.20 Semarang,age,18-29,PN,7411,0.1006611793280259,0.30738092025367697
N.20 Semarang,age,30-39,PN,5912,0.04380920162381597,0.4287889039242219
N.20 Semarang,age,40-49,PN,4830,0.024844720496894408,0.4706004140786749
N.20 Semarang,age,50-59,PN,4363,0.0,0.4969057987623195
N.20 Semarang,age,60-69,PN,2948,0.0,0.39009497964721845
N.20 Semarang,age,70+,PN,2256,0.0,0.3745567375886525
N.21 Parit Yaani,ethnicity,Malay,turnout,23012,0.36611333217451764,0.8429949591517469
N.21 Parit Yaani,ethnicity,Chinese,turnout,17923,0.20844724655470626,0.8048317803939072
N.21 Parit Yaani,ethnicity,Indian,turnout,400,0.0,1.0
N.21 Parit Yaani,ethnicity,Other,turnout,496,0.0,1.0
N.21 Parit Yaani,ethnicity,Malay,BN,23012,0.13253954458543368,0.3857987137145837
N.21 Parit Yaani,ethnicity,Chinese,BN,17923,0.0,0.31936617753724267
N.21 Parit Yaani,ethnicity,Indian,BN,400,0.0,1.0
N.21 Parit Yaani,ethnicity,Other,BN,496,0.0,1.0
N.21 Parit Yaani,ethnicity,Malay,PH,23012,0.007343994437684687,0.3028854510690075
N.21 Parit Yaani,ethnicity,Chinese,PH,17923,0.08397031746917369,0.4715728393684093
N.21 Parit Yaani,ethnicity,Indian,PH,400,0.0,1.0
N.21 Parit Yaani,ethnicity,Other,PH,496,0.0,1.0
N.21 Parit Yaani,ethnicity,Malay,PN,23012,0.04115244220406744,0.2309229966973753
N.21 Parit Yaani,ethnicity,Chinese,PN,17923,0.0,0.2387435139206606
N.21 Parit Yaani,ethnicity,Indian,PN,400,0.0,1.0
N.21 Parit Yaani,ethnicity,Other,PN,496,0.0,1.0
N.21 Parit Yaani,age,18-29,turnout,12850,0.43634241245136185,0.6342412451361867
N.21 Parit Yaani,age,30-39,turnout,9390,0.24952076677316293,0.7280085197018105
N.21 Parit Yaani,age,40-49,turnout,7109,0.27148684765789843,0.859051906034604
N.21 Parit Yaani,age,50-59,turnout,5811,0.3446911030803648,0.9108587162278438
N.21 Parit Yaani,age,60-69,turnout,4033,0.2377882469625589,0.9119761963798662
N.21 Parit Yaani,age,70+,turnout,2638,0.13381349507202425,0.8779378316906747
N.21 Parit Yaani,age,18-29,BN,12850,0.11642023346303502,0.27206225680933854
N.21 Parit Yaani,age,30-39,BN,9390,0.03152289669861555,0.3599574014909478
N.21 Parit Yaani,age,40-49,BN,7109,0.030665353776902517,0.41946827964551975
N.21 Parit Yaani,age,50-59,BN,5811,0.05093787644123215,0.4985372569265187
N.21 Parit Yaani,age,60-69,BN,4033,0.04091247210513266,0.5559137118770147
N.21 Parit Yaani,age,70+,BN,2638,0.021607278241091737,0.6076573161485974
N.21 Parit Yaani,age,18-29,PH,12850,0.1382101167315175,0.24622568093385214
N.21 Parit Yaani,age,30-39,PH,9390,0.06347177848775293,0.34494142705005326
N.21 Parit Yaani,age,40-49,PH,7109,0.09058939372626248,0.4626529751019834
N.21 Parit Yaani,age,50-59,PH,5811,0.07675098950266736,0.4608501118568233
N.21 Parit Yaani,age,60-69,PH,4033,0.055293825936027774,0.4336722043144062
N.21 Parit Yaani,age,70+,PH,2638,0.0018953752843062926,0.3673237300985595
N.21 Parit Yaani,age,18-29,PN,12850,0.08607003891050584,0.20739299610894943
N.21 Parit Yaani,age,30-39,PN,9390,0.017252396166134186,0.274653887113951
N.21 Parit Yaani,age,40-49,PN,7109,0.015192010128006752,0.31368687579125054
N.21 Parit Yaani,age,50-59,PN,5811,0.01066942006539322,0.30579934606780246
N.21 Parit Yaani,age,60-69,PN,4033,0.017852715100421523,0.2536573270518225
N.21 Parit Yaani,age,70+,PN,2638,0.0,0.2486732373009856
N.22 Parit Raja,ethnicity,Malay,turnout,26513,0.5013766831365745,0.7351110775845812
N.22 Parit Raja,ethnicity,Chinese,turnout,8470,0.15997638724911453,0.8611570247933884
N.22 Parit Raja,ethnicity,Indian,turnout,650,0.0,1.0
N.22 Parit Raja,ethnicity,Other,turnout,326,0.0,1.0
N.22 Parit Raja,ethnicity,Malay,BN,26513,0.23267830875419607,0.39011051182438805
N.22 Parit Raja,ethnicity,Chinese,BN,8470,0.0,0.445926800472255
N.22 Parit Raja,ethnicity,Indian,BN,650,0.0,1.0
N.22 Parit Raja,ethnicity,Other,BN,326,0.0,1.0
N.22 Parit Raja,ethnicity,Malay,PH,26513,0.0,0.0
N.22 Parit Raja,ethnicity,Chinese,PH,8470,0.0,0.0
N.22 Parit Raja,ethnicity,Indian,PH,650,0.0,0.0
N.22 Parit Raja,ethnicity,Other,PH,326,0.0,0.0
N.22 Parit Raja,ethnicity,Malay,PN,26513,0.11183193150529928,0.23607286991287293
N.22 Parit Raja,ethnicity,Chinese,PN,8470,0.0,0.3587957497048406
N.22 Parit Raja,ethnicity,Indian,PN,650,0.0,0.8461538461538461
N.22 Parit Raja,ethnicity,Other,PN,326,0.0,1.0
N.22 Parit Raja,age,18-29,turnout,10400,0.44048076923076923,0.7488461538461538
N.22 Parit Raja,age,30-39,turnout,7181,0.1336861161398134,0.854198579585016
N.22 Parit Raja,age,40-49,turnout,5769,0.21910209741723002,0.9483446004506847
N.22 Parit Raja,age,50-59,turnout,5689,0.29179117595359466,0.9562313236069608
N.22 Parit Raja,age,60-69,turnout,3974,0.20407649723200805,0.9574735782586814
N.22 Parit Raja,age,70+,turnout,2946,0.13611676849966056,0.8835709436524101
N.22 Parit Raja,age,18-29,BN,10400,0.14961538461538462,0.4026923076923077
N.22 Parit Raja,age,30-39,BN,7181,0.011140509678317784,0.5666341735134383
N.22 Parit Raja,age,40-49,BN,5769,0.030507886982145953,0.5924770324146299
N.22 Parit Raja,age,50-59,BN,5689,0.07154157145368255,0.6739321497627
N.22 Parit Raja,age,60-69,BN,3974,0.021389028686462003,0.7018117765475591
N.22 Parit Raja,age,70+,BN,2946,0.0050916496945010185,0.63306177868296
N.22 Parit Raja,age,18-29,PH,10400,0.0,0.0
N.22 Parit Raja,age,30-39,PH,7181,0.0,0.0
N.22 Parit Raja,age,40-49,PH,5769,0.0,0.0
N.22 Parit Raja,age,50-59,PH,5689,0.0,0.0
N.22 Parit Raja,age,60-69,PH,3974,0.0,0.0
N.22 Parit Raja,age,70+,PH,2946,0.0,0.0
N.22 Parit Raja,age,18-29,PN,10400,0.1025,0.29
N.22 Parit Raja,age,30-39,PN,7181,0.0,0.4211112658404122
N.22 Parit Raja,age,40-49,PN,5769,0.027214421910209743,0.47928583810019065
N.22 Parit Raja,age,50-59,PN,5689,0.01915978203550712,0.45631921251538055
N.22 Parit Raja,age,60-69,PN,3974,0.0020130850528434826,0.3326623049823855
N.22 Parit Raja,age,70+,PN,2946,0.0,0.2739307535641548
N.23 Penggaram,ethnicity,Malay,turnout,24583,0.08530285156408901,0.9358092991091405
N.23 Penggaram,ethnicity,Chinese,turnout,41900,0.2156324582338902,0.7440095465393795
N.23 Penggaram,ethnicity,Indian,turnout,1563,0.0,1.0
N.23 Penggaram,ethnicity,Other,turnout,571,0.0,1.0
N.23 Penggaram,ethnicity,Malay,BN,24583,0.01358662490338852,0.3114347313183908
N.23 Penggaram,ethnicity,Chinese,BN,41900,0.000883054892601432,0.17513126491646777
N.23 Penggaram,ethnicity,Indian,BN,1563,0.0,1.0
N.23 Penggaram,ethnicity,Other,BN,571,0.0,1.0
N.23 Penggaram,ethnicity,Malay,PH,24583,0.0,0.5706789244599927
N.23 Penggaram,ethnicity,Chinese,PH,41900,0.07799522673031026,0.4289021479713604
N.23 Penggaram,ethnicity,Indian,PH,1563,0.0,1.0
N.23 Penggaram,ethnicity,Other,PH,571,0.0,1.0
N.23 Penggaram,ethnicity,Malay,PN,24583,0.004555993979579384,0.20514176463409672
N.23 Penggaram,ethnicity,Chinese,PN,41900,0.0,0.11694510739856802
N.23 Penggaram,ethnicity,Indian,PN,1563,0.0,0.9309021113243762
N.23 Penggaram,ethnicity,Other,PN,571,0.0,1.0
N.23 Penggaram,age,18-29,turnout,15770,0.3215599239061509,0.5929613189600508
N.23 Penggaram,age,30-39,turnout,14872,0.19533351264120494,0.6682356105433028
N.23 Penggaram,age,40-49,turnout,12078,0.21253518794502402,0.7683391289948667
N.23 Penggaram,age,50-59,turnout,10360,0.32007722007722006,0.8671814671814672
N.23 Penggaram,age,60-69,turnout,8604,0.2992794049279405,0.845304509530451
N.23 Penggaram,age,70+,turnout,6933,0.1974614164142507,0.6398384537718159
N.23 Penggaram,age,18-29,BN,15770,0.06727964489537096,0.15916296766011415
N.23 Penggaram,age,30-39,BN,14872,0.02568585260892953,0.189147391070468
N.23 Penggaram,age,40-49,BN,12078,0.022354694485842028,0.2256168239774797
N.23 Penggaram,age,50-59,BN,10360,0.013127413127413128,0.2413127413127413
N.23 Penggaram,age,60-69,BN,8604,0.04300325430032543,0.28451882845188287
N.23 Penggaram,age,70+,BN,6933,0.004182893408336939,0.2227030145680081
N.23 Penggaram,age,18-29,PH,15770,0.140139505389981,0.32149651236525045
N.23 Penggaram,age,30-39,PH,14872,0.06623184507799892,0.3927514792899408
N.23 Penggaram,age,40-49,PH,12078,0.07310813048517967,0.5208643815201193
N.23 Penggaram,age,50-59,PH,10360,0.09420849420849421,0.5663127413127413
N.23 Penggaram,age,60-69,PH,8604,0.13052068805206882,0.5893770339377034
N.23 Penggaram,age,70+,PH,6933,0.05033895860377903,0.3934804557911438
N.23 Penggaram,age,18-29,PN,15770,0.05764109067850349,0.13925174381737476
N.23 Penggaram,age,30-39,PN,14872,0.0228617536309844,0.164066702528241
N.23 Penggaram,age,40-49,PN,12078,0.015813876469614175,0.16517635370094386
N.23 Penggaram,age,50-59,PN,10360,0.005019305019305019,0.147007722007722
N.23 Penggaram,age,60-69,PN,8604,0.014411901441190145,0.13319386331938632
N.23 Penggaram,age,70+,PN,6933,0.0,0.08293667964806001
N.24 Senggarang,ethnicity,Malay,turnout,22093,0.35875616711175484,0.8437966776807133
N.24 Senggarang,ethnicity,Chinese,turnout,13281,0.1339507567201265,0.9113771553346887
N.24 Senggarang,ethnicity,Indian,turnout,248,0.0,1.0
N.24 Senggarang,ethnicity,Other,turnout,1007,0.0,1.0
N.24 Senggarang,ethnicity,Malay,BN,22093,0.08645272258181325,0.4064635857511429
N.24 Senggarang,ethnicity,Chinese,BN,13281,0.0,0.49137866124538815
N.24 Senggarang,ethnicity,Indian,BN,248,0.0,1.0
N.24 Senggarang,ethnicity,Other,BN,1007,0.0,1.0
N.24 Senggarang,ethnicity,Malay,PH,22093,0.004073688498619472,0.2570497442628887
N.24 Senggarang,ethnicity,Chinese,PH,13281,0.00338829907386492,0.42361267976808975
N.24 Senggarang,ethnicity,Indian,PH,248,0.0,1.0
N.24 Senggarang,ethnicity,Other,PH,1007,0.0,0.9155908639523337
N.24 Senggarang,ethnicity,Malay,PN,22093,0.04155162268591862,0.2448739419725705
N.24 Senggarang,ethnicity,Chinese,PN,13281,0.0,0.30780814697688424
N.24 Senggarang,ethnicity,Indian,PN,248,0.0,1.0
N.24 Senggarang,ethnicity,Other,PN,1007,0.0,0.9920556107249255
N.24 Senggarang,age,18-29,turnout,9499,0.4246762817138646,0.6990209495736394
N.24 Senggarang,age,30-39,turnout,7726,0.22430753300543618,0.7826818534817499
N.24 Senggarang,age,40-49,turnout,6269,0.29813367363215826,0.8963152017865689
N.24 Senggarang,age,50-59,turnout,5745,0.31940818102698,0.9395996518711923
N.24 Senggarang,age,60-69,turnout,4071,0.19479243429132892,0.9361336281012036
N.24 Senggarang,age,70+,turnout,3319,0.15908406146429646,0.8559807170834589
N.24 Senggarang,age,18-29,BN,9499,0.13548794609958942,0.33593009790504264
N.24 Senggarang,age,30-39,BN,7726,0.030934506859953404,0.4414962464405902
N.24 Senggarang,age,40-49,BN,6269,0.020896474716860743,0.46498644121869515
N.24 Senggarang,age,50-59,BN,5745,0.04699738903394256,0.5575282854656223
N.24 Senggarang,age,60-69,BN,4071,0.0454433800049128,0.6445590763940063
N.24 Senggarang,age,70+,BN,3319,0.022295872250677914,0.5112985839108165
N.24 Senggarang,age,18-29,PH,9499,0.07779766291188546,0.20412675018422993
N.24 Senggarang,age,30-39,PH,7726,0.01760289930106135,0.28268185348174996
N.24 Senggarang,age,40-49,PH,6269,0.017227628010847026,0.369755941936513
N.24 Senggarang,age,50-59,PH,5745,0.01114012184508268,0.42837249782419495
N.24 Senggarang,age,60-69,PH,4071,0.022353230164578727,0.4519774011299435
N.24 Senggarang,age,70+,PH,3319,0.0012051822838204278,0.3287134679120217
N.24 Senggarang,age,18-29,PN,9499,0.08948310348457732,0.2397094430992736
N.24 Senggarang,age,30-39,PN,7726,0.02549831736991975,0.35244628527051514
N.24 Senggarang,age,40-49,PN,6269,0.014994416972403892,0.35396394959323657
N.24 Senggarang,age,50-59,PN,5745,0.01288076588337685,0.3307223672758921
N.24 Senggarang,age,60-69,PN,4071,0.008351756325227217,0.28125767624662246
N.24 Senggarang,age,70+,PN,3319,0.0,0.21301596866526062
N.25 Rengit,ethnicity,Malay,turnout,21674,0.5023069115068746,0.7378887145889084
N.25 Rengit,ethnicity,Chinese,turnout,4620,0.02316017316017316,0.9664502164502164
N.25 Rengit,ethnicity,Indian,turnout,59,0.0,1.0
N.25 Rengit,ethnicity,Other,turnout,747,0.0,1.0
N.25 Rengit,ethnicity,Malay,BN,21674,0.16526714035249607,0.35683307188336255
N.25 Rengit,ethnicity,Chinese,BN,4620,0.0,0.7922077922077922
N.25 Rengit,ethnicity,Indian,BN,59,0.0,1.0
N.25 Rengit,ethnicity,Other,BN,747,0.0,1.0
N.25 Rengit,ethnicity,Malay,PH,21674,0.001153455753437298,0.09379902186952109
N.25 Rengit,ethnicity,Chinese,PH,4620,0.0,0.4266233766233766
N.25 Rengit,ethnicity,Indian,PH,59,0.0,1.0
N.25 Rengit,ethnicity,Other,PH,747,0.0,0.8433734939759037
N.25 Rengit,ethnicity,Malay,PN,21674,0.1010888622312448,0.2702777521454277
N.25 Rengit,ethnicity,Chinese,PN,4620,0.0,0.7147186147186148
N.25 Rengit,ethnicity,Indian,PN,59,0.0,1.0
N.25 Rengit,ethnicity,Other,PN,747,0.0,1.0
N.25 Rengit,age,18-29,turnout,6696,0.4680406212664277,0.7196833930704899
N.25 Rengit,age,30-39,turnout,6020,0.3081395348837209,0.790531561461794
N.25 Rengit,age,40-49,turnout,4478,0.198079499776686,0.9461813309513175
N.25 Rengit,age,50-59,turnout,4066,0.27250368912936546,0.9894244958189867
N.25 Rengit,age,60-69,turnout,2981,0.2868165045286816,0.9721569942972157
N.25 Rengit,age,70+,turnout,2859,0.2738719832109129,0.7929345925148653
N.25 Rengit,age,18-29,BN,6696,0.1905615292712067,0.35409199522102747
N.25 Rengit,age,30-39,BN,6020,0.07425249169435216,0.41079734219269104
N.25 Rengit,age,40-49,BN,4478,0.0015631978561857973,0.6212594908441268
N.25 Rengit,age,50-59,BN,4066,0.0,0.6974913920314806
N.25 Rengit,age,60-69,BN,2981,0.03555853740355586,0.7396846695739685
N.25 Rengit,age,70+,BN,2859,0.09618747813920951,0.5505421476040574
N.25 Rengit,age,18-29,PH,6696,0.0252389486260454,0.10379330943847073
N.25 Rengit,age,30-39,PH,6020,0.008471760797342192,0.15033222591362128
N.25 Rengit,age,40-49,PH,4478,0.0,0.22934345690040198
N.25 Rengit,age,50-59,PH,4066,0.0,0.2294638465322184
N.25 Rengit,age,60-69,PH,2981,0.0,0.24555518282455552
N.25 Rengit,age,70+,PH,2859,0.0,0.13746065057712487
N.25 Rengit,age,18-29,PN,6696,0.16009557945041816,0.3239247311827957
N.25 Rengit,age,30-39,PN,6020,0.09036544850498339,0.4227574750830565
N.25 Rengit,age,40-49,PN,4478,0.0,0.5627512282268871
N.25 Rengit,age,50-59,PN,4066,0.0,0.5277914412198721
N.25 Rengit,age,60-69,PN,2981,0.0,0.3881247903388125
N.25 Rengit,age,70+,PN,2859,0.0,0.20111927247289263
N.26 Machap,ethnicity,Malay,turnout,21860,0.43838060384263494,0.7935498627630375
N.26 Machap,ethnicity,Chinese,turnout,9495,0.1291205897840969,0.8826750921537652
N.26 Machap,ethnicity,Indian,turnout,1799,0.0,1.0
N.26 Machap,ethnicity,Other,turnout,581,0.0,1.0
N.26 Machap,ethnicity,Malay,BN,21860,0.23366880146386093,0.4901646843549863
N.26 Machap,ethnicity,Chinese,BN,9495,0.003264876250658241,0.5365982095839916
N.26 Machap,ethnicity,Indian,BN,1799,0.0,1.0
N.26 Machap,ethnicity,Other,BN,581,0.0,1.0
N.26 Machap,ethnicity,Malay,PH,21860,0.0,0.0
N.26 Machap,ethnicity,Chinese,PH,9495,0.0,0.0
N.26 Machap,ethnicity,Indian,PH,1799,0.0,0.0
N.26 Machap,ethnicity,Other,PH,581,0.0,0.0
N.26 Machap,ethnicity,Malay,PN,21860,0.08055809698078682,0.20123513266239706
N.26 Machap,ethnicity,Chinese,PN,9495,0.0,0.23464981569246973
N.26 Machap,ethnicity,Indian,PN,1799,0.0,0.8121178432462479
N.26 Machap,ethnicity,Other,PN,581,0.0,1.0
N.26 Machap,age,18-29,turnout,9308,0.45573700042973786,0.6799527288354104
N.26 Machap,age,30-39,turnout,7620,0.2702099737532808,0.760236220472441
N.26 Machap,age,40-49,turnout,5590,0.25205724508050087,0.8386404293381038
N.26 Machap,age,50-59,turnout,4996,0.41493194555644514,0.8957165732586069
N.26 Machap,age,60-69,turnout,3610,0.3961218836565097,0.8614958448753463
N.26 Machap,age,70+,turnout,2611,0.253159708923784,0.7920337035618537
N.26 Machap,age,18-29,BN,9308,0.23227331327889988,0.4144821658788139
N.26 Machap,age,30-39,BN,7620,0.08805774278215223,0.4967191601049869
N.26 Machap,age,40-49,BN,5590,0.05456171735241502,0.5966010733452594
N.26 Machap,age,50-59,BN,4996,0.10468374699759808,0.6202962369895917
N.26 Machap,age,60-69,BN,3610,0.12465373961218837,0.632409972299169
N.26 Machap,age,70+,BN,2611,0.036384527001148984,0.6016851780926848
N.26 Machap,age,18-29,PH,9308,0.0,0.0
N.26 Machap,age,30-39,PH,7620,0.0,0.0
N.26 Machap,age,40-49,PH,5590,0.0,0.0
N.26 Machap,age,50-59,PH,4996,0.0,0.0
N.26 Machap,age,60-69,PH,3610,0.0,0.0
N.26 Machap,age,70+,PH,2611,0.0,0.0
N.26 Machap,age,18-29,PN,9308,0.08949290932531156,0.19005156854318866
N.26 Machap,age,30-39,PN,7620,0.022965879265091863,0.26496062992125985
N.26 Machap,age,40-49,PN,5590,0.019856887298747763,0.3413237924865832
N.26 Machap,age,50-59,PN,4996,0.01721377101681345,0.2790232185748599
N.26 Machap,age,60-69,PN,3610,0.02548476454293629,0.24986149584487535
N.26 Machap,age,70+,PN,2611,0.0,0.1980084258904634
N.27 Layang-Layang,ethnicity,Malay,turnout,13187,0.39667854705391675,0.805641920072799
N.27 Layang-Layang,ethnicity,Chinese,turnout,7470,0.15568942436412317,0.7961178045515395
N.27 Layang-Layang,ethnicity,Indian,turnout,3275,0.010687022900763359,0.991145038167939
N.27 Layang-Layang,ethnicity,Other,turnout,556,0.0,1.0
N.27 Layang-Layang,ethnicity,Malay,BN,13187,0.19928717676499583,0.5288541745658604
N.27 Layang-Layang,ethnicity,Chinese,BN,7470,0.010575635876840695,0.42570281124497994
N.27 Layang-Layang,ethnicity,Indian,BN,3275,0.0,0.8253435114503817
N.27 Layang-Layang,ethnicity,Other,BN,556,0.0,1.0
N.27 Layang-Layang,ethnicity,Malay,PH,13187,0.01539394858572837,0.293395010237355
N.27 Layang-Layang,ethnicity,Chinese,PH,7470,0.029049531459170014,0.45876840696117804
N.27 Layang-Layang,ethnicity,Indian,PH,3275,0.0,0.7145038167938931
N.27 Layang-Layang,ethnicity,Other,PH,556,0.0,1.0
N.27 Layang-Layang,ethnicity,Malay,PN,13187,0.0015924774399029347,0.09206036247819822
N.27 Layang-Layang,ethnicity,Chinese,PN,7470,0.0,0.11860776439089692
N.27 Layang-Layang,ethnicity,Indian,PN,3275,0.0,0.2952671755725191
N.27 Layang-Layang,ethnicity,Other,PN,556,0.0,0.9334532374100719
N.27 Layang-Layang,age,18-29,turnout,5540,0.3413357400722022,0.7402527075812274
N.27 Layang-Layang,age,30-39,turnout,5254,0.17453368861819565,0.8089074990483441
N.27 Layang-Layang,age,40-49,turnout,4199,0.12955465587044535,0.9216480114312932
N.27 Layang-Layang,age,50-59,turnout,3839,0.1914561083615525,0.9520708517843188
N.27 Layang-Layang,age,60-69,turnout,3104,0.17364690721649484,0.948131443298969
N.27 Layang-Layang,age,70+,turnout,2552,0.14929467084639497,0.8150470219435737
