cluster,dim,group,estimand,registered,lo,hi
N.09 Gambir,age,18-29,PH,7088,0.08450902934537247,0.26326185101580135
N.09 Gambir,age,30-39,PH,6403,0.06699984382320787,0.3465563017335624
N.09 Gambir,age,40-49,PH,5284,0.075889477668433,0.41370174110522334
N.09 Gambir,age,50-59,PH,4595,0.03917301414581066,0.4855277475516866
N.09 Gambir,age,60-69,PH,3713,0.08133584702396983,0.5553460813358471
N.09 Gambir,age,70+,PH,3206,0.11883967560823457,0.44510293200249534
N.09 Gambir,age,18-29,PN,7088,0.017353273137697516,0.10764672686230248
N.09 Gambir,age,30-39,PN,6403,0.01015149148836483,0.15399031703888802
N.09 Gambir,age,40-49,PN,5284,0.0,0.1858440575321726
N.09 Gambir,age,50-59,PN,4595,0.0,0.21566920565832426
N.09 Gambir,age,60-69,PN,3713,0.0,0.15566927013196877
N.09 Gambir,age,70+,PN,3206,0.0,0.10262008733624454
N.10 Tangkak,ethnicity,Malay,turnout,14962,0.3966047319877022,0.9647106001871407
N.10 Tangkak,ethnicity,Chinese,turnout,17269,0.37367537205396956,0.9129654293821299
N.10 Tangkak,ethnicity,Indian,turnout,3657,0.0,1.0
N.10 Tangkak,ethnicity,Other,turnout,776,0.02577319587628866,1.0
N.10 Tangkak,ethnicity,Malay,BN,14962,0.2434166555273359,0.8462772356636813
N.10 Tangkak,ethnicity,Chinese,BN,17269,0.005037929237361747,0.4787190920145926
N.10 Tangkak,ethnicity,Indian,BN,3657,0.0,1.0
N.10 Tangkak,ethnicity,Other,BN,776,0.0,1.0
N.10 Tangkak,ethnicity,Malay,PH,14962,0.0002005079534821548,0.4476674241411576
N.10 Tangkak,ethnicity,Chinese,PH,17269,0.1452892466269037,0.6137587584689328
N.10 Tangkak,ethnicity,Indian,PH,3657,0.0,0.9641782882143833
N.10 Tangkak,ethnicity,Other,PH,776,0.0,0.8530927835051546
N.10 Tangkak,ethnicity,Malay,PN,14962,0.0,0.0
N.10 Tangkak,ethnicity,Chinese,PN,17269,0.0,0.0
N.10 Tangkak,ethnicity,Indian,PN,3657,0.0,0.0
N.10 Tangkak,ethnicity,Other,PN,776,0.0,0.0
N.10 Tangkak,age,18-29,turnout,8614,0.5205479452054794,0.7692129092175528
N.10 Tangkak,age,30-39,turnout,7709,0.3529640679724997,0.8400570761447659
N.10 Tangkak,age,40-49,turnout,6534,0.38368533823079276,0.8875114784205693
N.10 Tangkak,age,50-59,turnout,5275,0.4872037914691943,0.9664454976303317
N.10 Tangkak,age,60-69,turnout,4523,0.4023877957108114,0.9849657307097059
N.10 Tangkak,age,70+,turnout,4009,0.4305313045647294,0.878772761287104
N.10 Tangkak,age,18-29,BN,8614,0.2848850708149524,0.5088228465289064
N.10 Tangkak,age,30-39,BN,7709,0.16954209365676481,0.5865871059800234
N.10 Tangkak,age,40-49,BN,6534,0.15212733394551575,0.5820324456688093
N.10 Tangkak,age,50-59,BN,5275,0.14350710900473934,0.6096682464454977
N.10 Tangkak,age,60-69,BN,4523,0.0291841697988061,0.6265752818925492
N.10 Tangkak,age,70+,BN,4009,0.057370915440259414,0.5452731354452482
N.10 Tangkak,age,18-29,PH,8614,0.13628976085442304,0.3249361504527513
N.10 Tangkak,age,30-39,PH,7709,0.09106239460370995,0.46037099494097805
N.10 Tangkak,age,40-49,PH,6534,0.06902356902356903,0.5116314661769207
N.10 Tangkak,age,50-59,PH,5275,0.06786729857819905,0.6098578199052133
N.10 Tangkak,age,60-69,PH,4523,0.13552951580809197,0.7475127128012381
N.10 Tangkak,age,70+,PH,4009,0.13893739087054127,0.5659765527562983
N.10 Tangkak,age,18-29,PN,8614,0.0,0.0
N.10 Tangkak,age,30-39,PN,7709,0.0,0.0
N.10 Tangkak,age,40-49,PN,6534,0.0,0.0
N.10 Tangkak,age,50-59,PN,5275,0.0,0.0
N.10 Tangkak,age,60-69,PN,4523,0.0,0.0
N.10 Tangkak,age,70+,PN,4009,0.0,0.0
N.11 Serom,ethnicity,Malay,turnout,27047,0.579583687654823,0.9118201648981403
N.11 Serom,ethnicity,Chinese,turnout,12418,0.27854727009180225,0.9812369141568691
N.11 Serom,ethnicity,Indian,turnout,377,0.0,1.0
N.11 Serom,ethnicity,Other,turnout,299,0.0,1.0
N.11 Serom,ethnicity,Malay,BN,27047,0.27478093688764005,0.6253188893407772
N.11 Serom,ethnicity,Chinese,BN,12418,0.001368980512159768,0.7377194395232727
N.11 Serom,ethnicity,Indian,BN,377,0.0,1.0
N.11 Serom,ethnicity,Other,BN,299,0.0,1.0
N.11 Serom,ethnicity,Malay,PH,27047,0.004473693940178209,0.2680149369615854
N.11 Serom,ethnicity,Chinese,PH,12418,0.035754549846996296,0.6098405540344661
N.11 Serom,ethnicity,Indian,PH,377,0.0,1.0
N.11 Serom,ethnicity,Other,PH,299,0.0,1.0
N.11 Serom,ethnicity,Malay,PN,27047,0.022997005213147483,0.13302769253521649
N.11 Serom,ethnicity,Chinese,PN,12418,0.0,0.23272668706716057
N.11 Serom,ethnicity,Indian,PN,377,0.0,0.8859416445623343
N.11 Serom,ethnicity,Other,PN,299,0.0,1.0
N.11 Serom,age,18-29,turnout,9476,0.5263824398480371,0.8745251160827353
N.11 Serom,age,30-39,turnout,8967,0.3201739712278354,0.9294078287052526
N.11 Serom,age,40-49,turnout,7125,0.39424561403508773,0.9660350877192982
N.11 Serom,age,50-59,turnout,5618,0.4364542541829833,0.9992880028479886
N.11 Serom,age,60-69,turnout,4955,0.3832492431886983,0.9889001009081736
N.11 Serom,age,70+,turnout,4000,0.37625,0.9605
N.11 Serom,age,18-29,BN,9476,0.2546433094132545,0.658400168847615
N.11 Serom,age,30-39,BN,8967,0.08564737370357979,0.7794134047061447
N.11 Serom,age,40-49,BN,7125,0.07396491228070176,0.728140350877193
N.11 Serom,age,50-59,BN,5618,0.1064435742257031,0.7597009611961553
N.11 Serom,age,60-69,BN,4955,0.06256306760847628,0.8328960645812311
N.11 Serom,age,70+,BN,4000,0.0305,0.731
N.11 Serom,age,18-29,PH,9476,0.06131279020683833,0.2673068805403124
N.11 Serom,age,30-39,PH,8967,0.02040816326530612,0.40069142411062786
N.11 Serom,age,40-49,PH,7125,0.005754385964912281,0.42343859649122806
N.11 Serom,age,50-59,PH,5618,0.016019935920256318,0.5220719117123531
N.11 Serom,age,60-69,PH,4955,0.020181634712411706,0.5495459132189707
N.11 Serom,age,70+,PH,4000,0.0195,0.47325
N.11 Serom,age,18-29,PN,9476,0.024060785141409878,0.14499788940481215
N.11 Serom,age,30-39,PN,8967,0.02018512322961972,0.2528158804505409
N.11 Serom,age,40-49,PN,7125,0.004210526315789474,0.25094736842105264
N.11 Serom,age,50-59,PN,5618,0.0,0.26326094695621216
N.11 Serom,age,60-69,PN,4955,0.007265388496468214,0.22058526740665993
N.11 Serom,age,70+,PN,4000,0.0,0.1525
N.12 Bentayan,ethnicity,Malay,turnout,9213,0.0913925974166938,0.9994572886139151
N.12 Bentayan,ethnicity,Chinese,turnout,23940,0.48216374269005846,0.8628237259816207
N.12 Bentayan,ethnicity,Indian,turnout,805,0.0,1.0
N.12 Bentayan,ethnicity,Other,turnout,224,0.0,1.0
N.12 Bentayan,ethnicity,Malay,BN,9213,0.0,0.8058178660588299
N.12 Bentayan,ethnicity,Chinese,BN,23940,0.005973266499582289,0.32030075187969925
N.12 Bentayan,ethnicity,Indian,BN,805,0.0,1.0
N.12 Bentayan,ethnicity,Other,BN,224,0.0,1.0
N.12 Bentayan,ethnicity,Malay,PH,9213,0.0,0.8588950396179312
N.12 Bentayan,ethnicity,Chinese,PH,23940,0.21775271512113617,0.578780284043442
N.12 Bentayan,ethnicity,Indian,PH,805,0.0,1.0
N.12 Bentayan,ethnicity,Other,PH,224,0.0,1.0
N.12 Bentayan,ethnicity,Malay,PN,9213,0.0,0.0
N.12 Bentayan,ethnicity,Chinese,PN,23940,0.0,0.0
N.12 Bentayan,ethnicity,Indian,PN,805,0.0,0.0
N.12 Bentayan,ethnicity,Other,PN,224,0.0,0.0
N.12 Bentayan,age,18-29,turnout,5612,0.43406985032074125,0.7644333570919458
N.12 Bentayan,age,30-39,turnout,5995,0.34545454545454546,0.8088407005838198
N.12 Bentayan,age,40-49,turnout,5903,0.3816703371167203,0.8234795866508555
N.12 Bentayan,age,50-59,turnout,5324,0.47483095416979715,0.9000751314800901
N.12 Bentayan,age,60-69,turnout,5596,0.5050035739814153,0.9213724088634739
N.12 Bentayan,age,70+,turnout,5752,0.42124478442280944,0.747913769123783
N.12 Bentayan,age,18-29,BN,5612,0.13043478260869565,0.43531717747683535
N.12 Bentayan,age,30-39,BN,5995,0.0713928273561301,0.4834028356964137
N.12 Bentayan,age,40-49,BN,5903,0.08266982890055903,0.4579027613078096
N.12 Bentayan,age,50-59,BN,5324,0.061607813673929375,0.4226145755071375
N.12 Bentayan,age,60-69,BN,5596,0.053431022158684775,0.3909935668334525
N.12 Bentayan,age,70+,BN,5752,0.021905424200278165,0.25382475660639775
N.12 Bentayan,age,18-29,PH,5612,0.18692088382038488,0.45830363506771205
N.12 Bentayan,age,30-39,PH,5995,0.15329441201000835,0.5551292743953294
N.12 Bentayan,age,40-49,PH,5903,0.17499576486532273,0.6193460952058275
N.12 Bentayan,age,50-59,PH,5324,0.23478587528174305,0.7295266716754321
N.12 Bentayan,age,60-69,PH,5596,0.28538241601143677,0.7866333095067906
N.12 Bentayan,age,70+,PH,5752,0.21818497913769125,0.5803198887343533
N.12 Bentayan,age,18-29,PN,5612,0.0,0.0
N.12 Bentayan,age,30-39,PN,5995,0.0,0.0
N.12 Bentayan,age,40-49,PN,5903,0.0,0.0
N.12 Bentayan,age,50-59,PN,5324,0.0,0.0
N.12 Bentayan,age,60-69,PN,5596,0.0,0.0
N.12 Bentayan,age,70+,PN,5752,0.0,0.0
N.13 Simpang Jeram,ethnicity,Malay,turnout,21830,0.45153458543289055,0.9884562528630325
N.13 Simpang Jeram,ethnicity,Chinese,turnout,18757,0.341419203497361,0.9648131364290665
N.13 Simpang Jeram,ethnicity,Indian,turnout,1019,0.0,1.0
N.13 Simpang Jeram,ethnicity,Other,turnout,369,0.0,1.0
N.13 Simpang Jeram,ethnicity,Malay,BN,21830,0.05071003206596427,0.5336692624828218
N.13 Simpang Jeram,ethnicity,Chinese,BN,18757,0.0,0.548808444847257
N.13 Simpang Jeram,ethnicity,Indian,BN,1019,0.0,1.0
N.13 Simpang Jeram,ethnicity,Other,BN,369,0.0,1.0
N.13 Simpang Jeram,ethnicity,Malay,PH,21830,0.0007329363261566652,0.5041227668346312
N.13 Simpang Jeram,ethnicity,Chinese,PH,18757,0.0411046542624087,0.6351762008850029
N.13 Simpang Jeram,ethnicity,Indian,PH,1019,0.0,1.0
N.13 Simpang Jeram,ethnicity,Other,PH,369,0.0,1.0
N.13 Simpang Jeram,ethnicity,Malay,PN,21830,0.009207512597343107,0.17911131470453504
N.13 Simpang Jeram,ethnicity,Chinese,PN,18757,0.0,0.1959801674041691
N.13 Simpang Jeram,ethnicity,Indian,PN,1019,0.0,1.0
N.13 Simpang Jeram,ethnicity,Other,PN,369,0.0,1.0
N.13 Simpang Jeram,age,18-29,turnout,10537,0.5862199867134859,0.7791591534592389
N.13 Simpang Jeram,age,30-39,turnout,9871,0.443420119542093,0.8516867591935974
N.13 Simpang Jeram,age,40-49,turnout,7777,0.45685997171145687,0.8999614247139
N.13 Simpang Jeram,age,50-59,turnout,5646,0.48724760892667374,0.9729011689691818
N.13 Simpang Jeram,age,60-69,turnout,4557,0.4663155584814571,0.9811279350449857
N.13 Simpang Jeram,age,70+,turnout,3587,0.4402007248396989,0.9322553666016169
N.13 Simpang Jeram,age,18-29,BN,10537,0.1741482395368701,0.3489608047831451
N.13 Simpang Jeram,age,30-39,BN,9871,0.1158950460946206,0.4582109208793435
N.13 Simpang Jeram,age,40-49,BN,7777,0.08229394368008229,0.46316060177446317
N.13 Simpang Jeram,age,50-59,BN,5646,0.0416223875309954,0.5687212185618137
N.13 Simpang Jeram,age,60-69,BN,4557,0.037744129910028526,0.673908272986614
N.13 Simpang Jeram,age,70+,BN,3587,0.01031502648452746,0.5522720936715919
N.13 Simpang Jeram,age,18-29,PH,10537,0.158773844547784,0.33472525386732466
N.13 Simpang Jeram,age,30-39,PH,9871,0.08276770337351838,0.4497011447675008
N.13 Simpang Jeram,age,40-49,PH,7777,0.09978140671209978,0.5152372380095153
N.13 Simpang Jeram,age,50-59,PH,5646,0.08519305703152674,0.6346085724406659
N.13 Simpang Jeram,age,60-69,PH,4557,0.054860653938994954,0.6991441737985516
N.13 Simpang Jeram,age,70+,PH,3587,0.03875104544187343,0.5648173961527739
N.13 Simpang Jeram,age,18-29,PN,10537,0.04337097845686628,0.13039764638891524
N.13 Simpang Jeram,age,30-39,PN,9871,0.013575119035558707,0.1879242224698612
N.13 Simpang Jeram,age,40-49,PN,7777,0.017230294458017232,0.2155072650122155
N.13 Simpang Jeram,age,50-59,PN,5646,0.0038965639390719092,0.2865745660644704
N.13 Simpang Jeram,age,60-69,PN,4557,0.007022163704191354,0.23304805793285055
N.13 Simpang Jeram,age,70+,PN,3587,0.0,0.1508224142737664
N.14 Bukit Naning,ethnicity,Malay,turnout,13812,0.7038082826527657,0.8545467709238344
N.14 Bukit Naning,ethnicity,Chinese,turnout,7938,0.5609725371630133,0.8168304358780549
N.14 Bukit Naning,ethnicity,Indian,turnout,198,0.0,1.0
N.14 Bukit Naning,ethnicity,Other,turnout,127,0.0,1.0
N.14 Bukit Naning,ethnicity,Malay,BN,13812,0.46597161888213146,0.6121488560671879
N.14 Bukit Naning,ethnicity,Chinese,BN,7938,0.021038044847568656,0.2651801461325271
N.14 Bukit Naning,ethnicity,Indian,BN,198,0.0,1.0
N.14 Bukit Naning,ethnicity,Other,BN,127,0.0,1.0
N.14 Bukit Naning,ethnicity,Malay,PH,13812,0.04756733275412685,0.1733275412684622
N.14 Bukit Naning,ethnicity,Chinese,PH,7938,0.3488284202569917,0.5676492819349962
N.14 Bukit Naning,ethnicity,Indian,PH,198,0.0,1.0
N.14 Bukit Naning,ethnicity,Other,PH,127,0.0,1.0
N.14 Bukit Naning,ethnicity,Malay,PN,13812,0.07355922386330727,0.1231537793223284
N.14 Bukit Naning,ethnicity,Chinese,PN,7938,0.0,0.07722348198538674
N.14 Bukit Naning,ethnicity,Indian,PN,198,0.0,0.7222222222222222
N.14 Bukit Naning,ethnicity,Other,PN,127,0.0,0.9921259842519685
N.14 Bukit Naning,age,18-29,turnout,4722,0.6103346039813639,0.8515459551037696
N.14 Bukit Naning,age,30-39,turnout,4482,0.4573850959393128,0.9096385542168675
N.14 Bukit Naning,age,40-49,turnout,4002,0.48500749625187406,0.9837581209395302
N.14 Bukit Naning,age,50-59,turnout,3656,0.5599015317286652,0.9860503282275711
N.14 Bukit Naning,age,60-69,turnout,2997,0.5458792125458792,0.9763096429763096
N.14 Bukit Naning,age,70+,turnout,2216,0.4693140794223827,0.8898916967509025
N.14 Bukit Naning,age,18-29,BN,4722,0.318297331639136,0.541719610334604
N.14 Bukit Naning,age,30-39,BN,4482,0.19031682284694332,0.5961624274877287
N.14 Bukit Naning,age,40-49,BN,4002,0.10669665167416292,0.5972013993003499
N.14 Bukit Naning,age,50-59,BN,3656,0.11487964989059081,0.649343544857768
N.14 Bukit Naning,age,60-69,BN,2997,0.060393727060393726,0.6910243576910243
N.14 Bukit Naning,age,70+,BN,2216,0.1164259927797834,0.6259025270758123
N.14 Bukit Naning,age,18-29,PH,4722,0.10313426514188903,0.28801355357899194
N.14 Bukit Naning,age,30-39,PH,4482,0.01896474788041053,0.3891120035698349
N.14 Bukit Naning,age,40-49,PH,4002,0.046476761619190406,0.45752123938030986
N.14 Bukit Naning,age,50-59,PH,3656,0.14113785557986872,0.5268052516411379
N.14 Bukit Naning,age,60-69,PH,2997,0.1558224891558225,0.49215882549215884
N.14 Bukit Naning,age,70+,PH,2216,0.1259025270758123,0.3871841155234657
N.14 Bukit Naning,age,18-29,PN,4722,0.044472681067344345,0.14400677678949597
N.14 Bukit Naning,age,30-39,PN,4482,0.004462293618920125,0.18741633199464525
N.14 Bukit Naning,age,40-49,PN,4002,0.0,0.21389305347326337
N.14 Bukit Naning,age,50-59,PN,3656,0.0,0.2215536105032823
N.14 Bukit Naning,age,60-69,PN,2997,0.0,0.17183850517183852
N.14 Bukit Naning,age,70+,PN,2216,0.0,0.11823104693140794
N.15 Maharani,ethnicity,Malay,turnout,24227,0.48652330044991127,0.9227721137573781
N.15 Maharani,ethnicity,Chinese,turnout,13964,0.22908908622171298,0.98696648524778
N.15 Maharani,ethnicity,Indian,turnout,832,0.0,1.0
N.15 Maharani,ethnicity,Other,turnout,393,0.0,1.0
N.15 Maharani,ethnicity,Malay,BN,24227,0.09869154249391175,0.4178396004457836
N.15 Maharani,ethnicity,Chinese,BN,13964,0.0,0.5377399026067029
N.15 Maharani,ethnicity,Indian,BN,832,0.0,0.9927884615384616
N.15 Maharani,ethnicity,Other,BN,393,0.0,1.0
N.15 Maharani,ethnicity,Malay,PH,24227,0.0027242332934329467,0.33070541131795106
N.15 Maharani,ethnicity,Chinese,PH,13964,0.0017903179604697795,0.5759094815239186
N.15 Maharani,ethnicity,Indian,PH,832,0.0,1.0
N.15 Maharani,ethnicity,Other,PH,393,0.0,1.0
N.15 Maharani,ethnicity,Malay,PN,24227,0.02670574152804722,0.22499690428034838
N.15 Maharani,ethnicity,Chinese,PN,13964,0.0,0.3390862217129762
N.15 Maharani,ethnicity,Indian,PN,832,0.0,0.9110576923076923
N.15 Maharani,ethnicity,Other,PN,393,0.0,1.0
N.15 Maharani,age,18-29,turnout,9083,0.5314323461411428,0.7889463833535175
N.15 Maharani,age,30-39,turnout,8562,0.3917309039943938,0.8597290352721326
N.15 Maharani,age,40-49,turnout,7083,0.42806720316250174,0.9035719327968375
N.15 Maharani,age,50-59,turnout,5472,0.4903143274853801,0.962171052631579
N.15 Maharani,age,60-69,turnout,4857,0.40292361540045296,0.9697344039530574
N.15 Maharani,age,70+,turnout,4359,0.3723331039229181,0.8501949988529479
N.15 Maharani,age,18-29,BN,9083,0.16855664428052405,0.3666189584938897
N.15 Maharani,age,30-39,BN,8562,0.1117729502452698,0.4625087596355992
N.15 Maharani,age,40-49,BN,7083,0.07383876888324156,0.43427926020048
N.15 Maharani,age,50-59,BN,5472,0.043859649122807015,0.47404970760233917
N.15 Maharani,age,60-69,BN,4857,0.04632489190858555,0.5964587193740992
N.15 Maharani,age,70+,BN,4359,0.016517549896765314,0.42853865565496674
N.15 Maharani,age,18-29,PH,9083,0.07816800616536386,0.24232081911262798
N.15 Maharani,age,30-39,PH,8562,0.060266292922214436,0.36416725064237326
N.15 Maharani,age,40-49,PH,7083,0.049978822532825075,0.4174784695750388
N.15 Maharani,age,50-59,PH,5472,0.034173976608187134,0.4769736842105263
N.15 Maharani,age,60-69,PH,4857,0.032736256948733784,0.5688696726374305
N.15 Maharani,age,70+,PH,4359,0.0146822665749025,0.41293874741913283
N.15 Maharani,age,18-29,PN,9083,0.068479577232192,0.18980513046350325
N.15 Maharani,age,30-39,PN,8562,0.05407615043214202,0.2887175893482831
N.15 Maharani,age,40-49,PN,7083,0.03797825780036708,0.30001411831145
N.15 Maharani,age,50-59,PN,5472,0.019371345029239765,0.3205409356725146
N.15 Maharani,age,60-69,PN,4857,0.006176652254478073,0.3388923203623636
N.15 Maharani,age,70+,PN,4359,0.0,0.20233998623537508
N.16 Sungai Balang,ethnicity,Malay,turnout,22902,0.643786568858615,0.8910138852501965
N.16 Sungai Balang,ethnicity,Chinese,turnout,7798,0.28212362144139524,0.9844832008207233
N.16 Sungai Balang,ethnicity,Indian,turnout,50,0.0,1.0
N.16 Sungai Balang,ethnicity,Other,turnout,265,0.0,1.0
N.16 Sungai Balang,ethnicity,Malay,BN,22902,0.35512182342153525,0.5971967513754257
N.16 Sungai Balang,ethnicity,Chinese,BN,7798,0.0,0.6783790715568094
N.16 Sungai Balang,ethnicity,Indian,BN,50,0.0,1.0
N.16 Sungai Balang,ethnicity,Other,BN,265,0.0,1.0
N.16 Sungai Balang,ethnicity,Malay,PH,22902,0.0054580385992489735,0.2042616365382936
N.16 Sungai Balang,ethnicity,Chinese,PH,7798,0.029879456270838677,0.6118235444985893
N.16 Sungai Balang,ethnicity,Indian,PH,50,0.0,1.0
N.16 Sungai Balang,ethnicity,Other,PH,265,0.0,1.0
N.16 Sungai Balang,ethnicity,Malay,PN,22902,0.047681425203039036,0.17107676185485984
N.16 Sungai Balang,ethnicity,Chinese,PN,7798,0.0,0.34803795845088487
N.16 Sungai Balang,ethnicity,Indian,PN,50,0.0,1.0
N.16 Sungai Balang,ethnicity,Other,PN,265,0.0,1.0
N.16 Sungai Balang,age,18-29,turnout,7053,0.5583439671061959,0.922444349922019
N.16 Sungai Balang,age,30-39,turnout,6706,0.3441694005368327,0.9575007456009543
N.16 Sungai Balang,age,40-49,turnout,5806,0.40923182914226663,0.9636582845332414
N.16 Sungai Balang,age,50-59,turnout,4408,0.3945099818511797,0.9984119782214156
N.16 Sungai Balang,age,60-69,turnout,3749,0.3488930381435049,0.9685249399839957
N.16 Sungai Balang,age,70+,turnout,3293,0.35347707257819616,0.9632553902216824
N.16 Sungai Balang,age,18-29,BN,7053,0.24585282858358146,0.694314476109457
N.16 Sungai Balang,age,30-39,BN,6706,0.07933194154488518,0.8374589919475097
N.16 Sungai Balang,age,40-49,BN,5806,0.057009989665862904,0.7886668963141578
N.16 Sungai Balang,age,50-59,BN,4408,0.05263157894736842,0.846415607985481
N.16 Sungai Balang,age,60-69,BN,3749,0.04481194985329421,0.8612963456921846
N.16 Sungai Balang,age,70+,BN,3293,0.019738839963559063,0.8077740662010325
N.16 Sungai Balang,age,18-29,PH,7053,0.04125903870693322,0.21863037005529562
N.16 Sungai Balang,age,30-39,PH,6706,0.01521025946913212,0.3489412466447957
N.16 Sungai Balang,age,40-49,PH,5806,0.026007578367206338,0.3541164312779883
N.16 Sungai Balang,age,50-59,PH,4408,0.014972776769509982,0.426043557168784
N.16 Sungai Balang,age,60-69,PH,3749,0.05121365697519339,0.4651907175246732
N.16 Sungai Balang,age,70+,PH,3293,0.022775584573337383,0.41178256908593985
N.16 Sungai Balang,age,18-29,PN,7053,0.020842194810718844,0.22217496100949952
N.16 Sungai Balang,age,30-39,PN,6706,0.008798091261556815,0.35833581866984787
N.16 Sungai Balang,age,40-49,PN,5806,0.012917671374440234,0.3532552531863589
N.16 Sungai Balang,age,50-59,PN,4408,0.0,0.3981397459165154
N.16 Sungai Balang,age,60-69,PN,3749,0.010136036276340358,0.34409175780208057
N.16 Sungai Balang,age,70+,PN,3293,0.0,0.26358943212875796
N.17 Semerah,ethnicity,Malay,turnout,35700,0.6986274509803921,0.8352100840336134
N.17 Semerah,ethnicity,Chinese,turnout,11050,0.4072398190045249,0.8295022624434389
N.17 Semerah,ethnicity,Indian,turnout,239,0.0,1.0
N.17 Semerah,ethnicity,Other,turnout,427,0.0,1.0
N.17 Semerah,ethnicity,Malay,BN,35700,0.4987955182072829,0.633921568627451
N.17 Semerah,ethnicity,Chinese,BN,11050,0.013936651583710408,0.41773755656108597
N.17 Semerah,ethnicity,Indian,BN,239,0.0,1.0
N.17 Semerah,ethnicity,Other,BN,427,0.0,1.0
N.17 Semerah,ethnicity,Malay,PH,35700,0.010588235294117647,0.13028011204481793
N.17 Semerah,ethnicity,Chinese,PH,11050,0.2416289592760181,0.6192760180995475
N.17 Semerah,ethnicity,Indian,PH,239,0.0,1.0
N.17 Semerah,ethnicity,Other,PH,427,0.0,1.0
N.17 Semerah,ethnicity,Malay,PN,35700,0.03252100840336134,0.10781512605042017
N.17 Semerah,ethnicity,Chinese,PN,11050,0.00045248868778280545,0.21502262443438913
N.17 Semerah,ethnicity,Indian,PN,239,0.0,0.8870292887029289
N.17 Semerah,ethnicity,Other,PN,427,0.0,1.0
N.17 Semerah,age,18-29,turnout,10136,0.5735990528808208,0.8870363062352012
N.17 Semerah,age,30-39,turnout,9375,0.4208,0.9269333333333334
N.17 Semerah,age,40-49,turnout,7749,0.3867595818815331,0.9881275003226223
N.17 Semerah,age,50-59,turnout,7239,0.3981212874706451,0.9991711562370493
N.17 Semerah,age,60-69,turnout,6884,0.4610691458454387,0.9828588030214991
N.17 Semerah,age,70+,turnout,6033,0.3994695839549146,0.8683905188131941
N.17 Semerah,age,18-29,BN,10136,0.3742107340173639,0.7599644830307813
N.17 Semerah,age,30-39,BN,9375,0.21418666666666666,0.8212266666666667
N.17 Semerah,age,40-49,BN,7749,0.14208284939992258,0.8536585365853658
N.17 Semerah,age,50-59,BN,7239,0.10180964221577565,0.8099184970299765
N.17 Semerah,age,60-69,BN,6884,0.09340499709471238,0.7518884369552585
N.17 Semerah,age,70+,BN,6033,0.07061163600198907,0.5995358859605503
N.17 Semerah,age,18-29,PH,10136,0.028216258879242305,0.18005130228887134
N.17 Semerah,age,30-39,PH,9375,0.005653333333333333,0.24288
N.17 Semerah,age,40-49,PH,7749,0.0,0.3526906697638405
N.17 Semerah,age,50-59,PH,7239,0.016438734631855228,0.4503384445365382
N.17 Semerah,age,60-69,PH,6884,0.08294596165020338,0.4676060429982568
N.17 Semerah,age,70+,PH,6033,0.09530913310127631,0.3676446212497928
N.17 Semerah,age,18-29,PN,10136,0.022987371744277823,0.14127861089187055
N.17 Semerah,age,30-39,PN,9375,0.011946666666666666,0.21365333333333333
N.17 Semerah,age,40-49,PN,7749,0.0001290489095367144,0.2507420312298361
N.17 Semerah,age,50-59,PN,7239,0.0,0.28083989501312334
N.17 Semerah,age,60-69,PN,6884,0.0020337013364323067,0.2014816966879721
N.17 Semerah,age,70+,PN,6033,0.0,0.1331012763136085
N.18 Sri Medan,ethnicity,Malay,turnout,30469,0.7565722537661229,0.8519478814532804
N.18 Sri Medan,ethnicity,Chinese,turnout,2755,0.1397459165154265,1.0
N.18 Sri Medan,ethnicity,Indian,turnout,92,0.0,1.0
N.18 Sri Medan,ethnicity,Other,turnout,526,0.0,1.0
N.18 Sri Medan,ethnicity,Malay,BN,30469,0.5415340181824149,0.6502346647412124
N.18 Sri Medan,ethnicity,Chinese,BN,2755,0.0,0.9833030852994555
N.18 Sri Medan,ethnicity,Indian,BN,92,0.0,1.0
N.18 Sri Medan,ethnicity,Other,BN,526,0.0,1.0
N.18 Sri Medan,ethnicity,Malay,PH,30469,0.006531228461715186,0.07197479405297187
N.18 Sri Medan,ethnicity,Chinese,PH,2755,0.0,0.6283121597096188
N.18 Sri Medan,ethnicity,Indian,PH,92,0.0,1.0
N.18 Sri Medan,ethnicity,Other,PH,526,0.0,0.9239543726235742
N.18 Sri Medan,ethnicity,Malay,PN,30469,0.0880895336243395,0.13846860743706718
N.18 Sri Medan,ethnicity,Chinese,PN,2755,0.0,0.42722323049001815
N.18 Sri Medan,ethnicity,Indian,PN,92,0.0,1.0
N.18 Sri Medan,ethnicity,Other,PN,526,0.0,1.0
N.18 Sri Medan,age,18-29,turnout,8235,0.6822100789313904,0.917304189435337
N.18 Sri Medan,age,30-39,turnout,7512,0.48056443024494144,0.9566027689030884
N.18 Sri Medan,age,40-49,turnout,5978,0.528270324523252,0.9913014386082302
N.18 Sri Medan,age,50-59,turnout,5019,0.5180314803745766,1.0
N.18 Sri Medan,age,60-69,turnout,4089,0.5150403521643434,1.0
N.18 Sri Medan,age,70+,turnout,3009,0.4420073113991359,0.998670654702559
N.18 Sri Medan,age,18-29,BN,8235,0.4817243472981178,0.7853066180935033
N.18 Sri Medan,age,30-39,BN,7512,0.2712992545260916,0.8720713525026624
N.18 Sri Medan,age,40-49,BN,5978,0.17430578788892606,0.9175309468049515
N.18 Sri Medan,age,50-59,BN,5019,0.15979278740785016,0.9460051803148037
